ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 10:02:21.063817, init, 
2013-09-11 10:02:21.127403, lstn_init,  1 
2013-09-11 10:03:48.691658, slv, 406c8ffffe15d361(unknown)/01,  0.000319990, -7.251544669,  7.252073000, -7.251225000, 0, -88, D
2013-09-11 10:03:49.628916, slv, 406c8ffffe15d361(unknown)/01,  0.000320669, -7.251660990,  7.251947000, -7.251341000, 0, -89, D
2013-09-11 10:03:51.316237, slv, 406c8ffffe15d361(unknown)/01,  0.000320607, -7.251671669,  7.252012000, -7.251351000, 0, -90, D
2013-09-11 10:03:53.128812, slv, 406c8ffffe15d361(unknown)/01,  0.000321077, -7.251757607,  7.252179000, -7.251437000, 0, -91, D
2013-09-11 10:03:53.191104, slv, 406c8ffffe15d361(unknown)/01,  0.000321380, -7.251757607,  7.252057000, -7.251437000, 0, -92, D
2013-09-11 10:03:54.566443, slv, 406c8ffffe15d361(unknown)/01,  0.000321803, -7.251868380,  7.252321000, -7.251547000, 0, -93, D
2013-09-11 10:03:56.503957, slv, 406c8ffffe15d361(unknown)/01,  0.000322180, -7.252003803,  7.252292000, -7.251682000, 0, -94, D
2013-09-11 10:03:57.378752, slv, 406c8ffffe15d361(unknown)/01,  0.000322102, -7.252003803,  7.252341000, -7.251682000, 0, -95, D
2013-09-11 10:03:58.816408, slv, 406c8ffffe15d361(unknown)/01,  0.000322377, -7.252068102,  7.252446000, -7.251746000, 0, -96, D
2013-09-11 10:04:00.566380, slv, 406c8ffffe15d361(unknown)/01,  0.000322815, -7.252176377,  7.252556000, -7.251854000, 0, -97, D
2013-09-11 10:04:02.191270, slv, 406c8ffffe15d361(unknown)/01,  0.000323126, -7.252203815,  7.252550000, -7.251881000, 0, -98, D
2013-09-11 10:04:02.503850, slv, 406c8ffffe15d361(unknown)/01,  0.000322784, -7.252339126,  7.252552000, -7.252016000, 0, -99, D
2013-09-11 10:04:03.441346, slv, 406c8ffffe15d361(unknown)/01,  0.000322329, -7.252339126,  7.252655000, -7.252016000, 0, -100, D
2013-09-11 10:04:05.378567, slv, 406c8ffffe15d361(unknown)/01,  0.000322174, -7.252345329,  7.252634000, -7.252023000, 0, -101, D
2013-09-11 10:04:06.628720, slv, 406c8ffffe15d361(unknown)/01,  0.000321960, -7.252488174,  7.252789000, -7.252166000, 0, -102, D
2013-09-11 10:04:07.816088, slv, 406c8ffffe15d361(unknown)/01,  0.000321300, -7.252539960,  7.252714000, -7.252218000, 0, -103, D
2013-09-11 10:04:09.441401, slv, 406c8ffffe15d361(unknown)/01,  0.000320700, -7.252622300,  7.252937000, -7.252301000, 0, -104, D
2013-09-11 10:04:09.691457, slv, 406c8ffffe15d361(unknown)/01,  0.000321083, -7.252645700,  7.253070000, -7.252325000, 0, -105, D
2013-09-11 10:04:09.816430, slv, 406c8ffffe15d361(unknown)/01,  0.000321858, -7.252645700,  7.253063000, -7.252325000, 0, -106, D
2013-09-11 10:04:10.441374, slv, 406c8ffffe15d361(unknown)/01,  0.000322570, -7.252645700,  7.253057000, -7.252325000, 0, -107, D
2013-09-11 10:04:13.940353, slv, 406c8ffffe15d361(unknown)/01,  0.000322763, -7.252822570,  7.253108000, -7.252500000, 0, -108, D
2013-09-11 10:04:14.002715, slv, 406c8ffffe15d361(unknown)/01,  0.000323172, -7.252822570,  7.253288000, -7.252500000, 0, -109, D
2013-09-11 10:04:14.190693, slv, 406c8ffffe15d361(unknown)/01,  0.000324079, -7.252822570,  7.253237000, -7.252500000, 0, -110, D
2013-09-11 10:04:15.878268, slv, 406c8ffffe15d361(unknown)/01,  0.000324651, -7.252917079,  7.253299000, -7.252593000, 0, -111, D
2013-09-11 10:04:17.066271, slv, 406c8ffffe15d361(unknown)/01,  0.000325312, -7.253014651,  7.253452000, -7.252690000, 0, -112, D
2013-09-11 10:04:18.941013, slv, 406c8ffffe15d361(unknown)/01,  0.000325385, -7.253103312,  7.253336000, -7.252778000, 0, -113, D
2013-09-11 10:04:20.378580, slv, 406c8ffffe15d361(unknown)/01,  0.000324671, -7.253173385,  7.253409000, -7.252848000, 0, -114, D
2013-09-11 10:04:21.566504, slv, 406c8ffffe15d361(unknown)/01,  0.000324844, -7.253227671,  7.253685000, -7.252903000, 0, -115, D
2013-09-11 10:04:23.002563, slv, 406c8ffffe15d361(unknown)/01,  0.000325619, -7.253348844,  7.253740000, -7.253024000, 0, -116, D
2013-09-11 10:04:23.441573, slv, 406c8ffffe15d361(unknown)/01,  0.000326460, -7.253348844,  7.253826000, -7.253024000, 0, -117, D
2013-09-11 10:04:23.565573, slv, 406c8ffffe15d361(unknown)/01,  0.000326984, -7.253482460,  7.253794000, -7.253156000, 0, -118, D
2013-09-11 10:04:23.816495, slv, 406c8ffffe15d361(unknown)/01,  0.000326991, -7.253482460,  7.253828000, -7.253156000, 0, -119, D
2013-09-11 10:04:24.378838, slv, 406c8ffffe15d361(unknown)/01,  0.000327017, -7.253482460,  7.253799000, -7.253156000, 0, -120, D
2013-09-11 10:04:25.628888, slv, 406c8ffffe15d361(unknown)/01,  0.000327352, -7.253476017,  7.253900000, -7.253149000, 0, -121, D
2013-09-11 10:04:27.316519, slv, 406c8ffffe15d361(unknown)/01,  0.000327975, -7.253533352,  7.253924000, -7.253206000, 0, -122, D
2013-09-11 10:04:29.066511, slv, 406c8ffffe15d361(unknown)/01,  0.000328639, -7.253641975,  7.254078000, -7.253314000, 0, -123, D
2013-09-11 10:04:29.816101, slv, 406c8ffffe15d361(unknown)/01,  0.000328164, -7.253746639,  7.253847000, -7.253418000, 0, -124, D
2013-09-11 10:04:31.441386, slv, 406c8ffffe15d361(unknown)/01,  0.000327465, -7.253764164,  7.254141000, -7.253436000, 0, -125, D
2013-09-11 10:04:32.816093, slv, 406c8ffffe15d361(unknown)/01,  0.000326859, -7.253876465,  7.253999000, -7.253549000, 0, -126, D
2013-09-11 10:04:33.002651, slv, 406c8ffffe15d361(unknown)/01,  0.000326368, -7.253876465,  7.254281000, -7.253549000, 0, -127, D
2013-09-11 10:04:34.253737, slv, 406c8ffffe15d361(unknown)/01,  0.000326373, -7.253866368,  7.254115000, -7.253540000, 0, -128, D
2013-09-11 10:04:35.128141, slv, 406c8ffffe15d361(unknown)/01,  0.000326183, -7.253982373,  7.254338000, -7.253656000, 0, -129, D
2013-09-11 10:04:35.753850, slv, 406c8ffffe15d361(unknown)/01,  0.000326355, -7.253990183,  7.254331000, -7.253664000, 0, -130, D
2013-09-11 10:04:36.628236, slv, 406c8ffffe15d361(unknown)/01,  0.000326497, -7.254032355,  7.254381000, -7.253706000, 0, -131, D
2013-09-11 10:04:36.941344, slv, 406c8ffffe15d361(unknown)/01,  0.000326738, -7.254032355,  7.254399000, -7.253706000, 0, -132, D
2013-09-11 10:04:37.378351, slv, 406c8ffffe15d361(unknown)/01,  0.000327530, -7.254032355,  7.254523000, -7.253706000, 0, -133, D
2013-09-11 10:04:38.191466, slv, 406c8ffffe15d361(unknown)/01,  0.000328544, -7.254101530,  7.254527000, -7.253774000, 0, -134, D
2013-09-11 10:04:38.941242, slv, 406c8ffffe15d361(unknown)/01,  0.000328718, -7.254162544,  7.254440000, -7.253834000, 0, -135, D
2013-09-11 10:04:40.878464, slv, 406c8ffffe15d361(unknown)/01,  0.000327448, -7.254387718,  7.254443000, -7.254059000, 0, -136, D
2013-09-11 10:04:42.378485, slv, 406c8ffffe15d361(unknown)/01,  0.000326725, -7.254302448,  7.254716000, -7.253975000, 0, -137, D
2013-09-11 10:04:44.316337, slv, 406c8ffffe15d361(unknown)/01,  0.000327056, -7.254462725,  7.254787000, -7.254136000, 0, -138, D
2013-09-11 10:04:44.503945, slv, 406c8ffffe15d361(unknown)/01,  0.000327296, -7.254491056,  7.254883000, -7.254164000, 0, -139, D
2013-09-11 10:04:45.753950, slv, 406c8ffffe15d361(unknown)/01,  0.000327744, -7.254511296,  7.254889000, -7.254184000, 0, -140, D
2013-09-11 10:04:45.816146, slv, 406c8ffffe15d361(unknown)/01,  0.000327564, -7.254511296,  7.254744000, -7.254184000, 0, -141, D
