ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-26 17:32:17.921936, init, 
2013-09-26 17:32:17.985870, lstn_init,  1 
2013-09-26 17:33:23.737141, slv, 406c8ffffe15d361(unknown)/01,  0.000334360,  62.955174900, -62.954815000,  62.955509000, 0, -64, D
2013-09-26 17:33:24.564406, slv, 406c8ffffe15d361(unknown)/01,  0.000334360,  62.955189640, -62.954815000,  62.955524000, 0, -64, S
2013-09-26 17:33:25.565082, slv, 406c8ffffe15d361(unknown)/01,  0.000334360,  62.955121640, -62.954815000,  62.955456000, 0, -64, S
2013-09-26 17:33:25.611161, slv, 406c8ffffe15d361(unknown)/01,  0.000334205,  62.955121640, -62.954852000,  62.955456000, 0, -65, D
2013-09-26 17:33:26.564630, slv, 406c8ffffe15d361(unknown)/01,  0.000334205,  62.955153795, -62.954852000,  62.955488000, 0, -65, S
2013-09-26 17:33:27.299335, slv, 406c8ffffe15d361(unknown)/01,  0.000333740,  62.955153795, -62.954874000,  62.955488000, 0, -66, D
2013-09-26 17:33:27.564174, slv, 406c8ffffe15d361(unknown)/01,  0.000333740,  62.955118260, -62.954874000,  62.955452000, 0, -66, S
2013-09-26 17:33:27.861916, slv, 406c8ffffe15d361(unknown)/01,  0.000333966,  62.955118260, -62.954673000,  62.955452000, 0, -67, D
2013-09-26 17:33:28.299317, slv, 406c8ffffe15d361(unknown)/01,  0.000334485,  62.955118260, -62.954762000,  62.955452000, 0, -68, D
2013-09-26 17:33:28.564788, slv, 406c8ffffe15d361(unknown)/01,  0.000334485,  62.955088515, -62.954762000,  62.955423000, 0, -68, S
