ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 15:18:43.794055, init, 
2013-09-11 15:18:43.858104, lstn_init,  1 
2013-09-11 15:19:43.046669, slv, 406c8ffffe15d361(unknown)/01,  0.000327440, -6.382125266,  6.382345000, -6.381798000, 0, -53, D
2013-09-11 15:19:43.427108, slv, 406c8ffffe15d361(unknown)/01,  0.000327440, -6.382086440,  6.382345000, -6.381759000, 0, -53, S
2013-09-11 15:19:44.427005, slv, 406c8ffffe15d361(unknown)/01,  0.000327440, -6.382132440,  6.382345000, -6.381805000, 0, -53, S
2013-09-11 15:19:44.671698, slv, 406c8ffffe15d361(unknown)/01,  0.000326764, -6.382132440,  6.382422000, -6.381805000, 0, -54, D
2013-09-11 15:19:45.426917, slv, 406c8ffffe15d361(unknown)/01,  0.000326764, -6.382188764,  6.382422000, -6.381862000, 0, -54, S
2013-09-11 15:19:45.483527, slv, 406c8ffffe15d361(unknown)/01,  0.000326867, -6.382188764,  6.382575000, -6.381862000, 0, -55, D
2013-09-11 15:19:45.671726, slv, 406c8ffffe15d361(unknown)/01,  0.000327275, -6.382188764,  6.382548000, -6.381862000, 0, -56, D
2013-09-11 15:19:46.427373, slv, 406c8ffffe15d361(unknown)/01,  0.000327275, -6.382245275,  6.382548000, -6.381918000, 0, -56, S
2013-09-11 15:19:47.426854, slv, 406c8ffffe15d361(unknown)/01,  0.000327275, -6.382283275,  6.382548000, -6.381956000, 0, -56, S
2013-09-11 15:19:48.426780, slv, 406c8ffffe15d361(unknown)/01,  0.000327275, -6.382357275,  6.382548000, -6.382030000, 0, -56, S
2013-09-11 15:19:48.796499, slv, 406c8ffffe15d361(unknown)/01,  0.000326914, -6.382357275,  6.382571000, -6.382030000, 0, -57, D
2013-09-11 15:19:49.426620, slv, 406c8ffffe15d361(unknown)/01,  0.000326914, -6.382323914,  6.382571000, -6.381997000, 0, -57, S
2013-09-11 15:19:49.546673, slv, 406c8ffffe15d361(unknown)/01,  0.000326634, -6.382323914,  6.382699000, -6.381997000, 0, -58, D
2013-09-11 15:19:49.609238, slv, 406c8ffffe15d361(unknown)/01,  0.000327495, -6.382323914,  6.382805000, -6.381997000, 0, -59, D
2013-09-11 15:19:50.427352, slv, 406c8ffffe15d361(unknown)/01,  0.000327495, -6.382499495,  6.382805000, -6.382172000, 0, -59, S
2013-09-11 15:19:51.426545, slv, 406c8ffffe15d361(unknown)/01,  0.000327495, -6.382515495,  6.382805000, -6.382188000, 0, -59, S
2013-09-11 15:19:51.483699, slv, 406c8ffffe15d361(unknown)/01,  0.000328094, -6.382515495,  6.382834000, -6.382188000, 0, -60, D
2013-09-11 15:19:52.426496, slv, 406c8ffffe15d361(unknown)/01,  0.000328094, -6.382569094,  6.382834000, -6.382241000, 0, -60, S
2013-09-11 15:19:53.171763, slv, 406c8ffffe15d361(unknown)/01,  0.000328403, -6.382569094,  6.382983000, -6.382241000, 0, -61, D
2013-09-11 15:19:53.426341, slv, 406c8ffffe15d361(unknown)/01,  0.000328403, -6.382573403,  6.382983000, -6.382245000, 0, -61, S
2013-09-11 15:19:53.734245, slv, 406c8ffffe15d361(unknown)/01,  0.000329222, -6.382573403,  6.383020000, -6.382245000, 0, -62, D
2013-09-11 15:19:54.171716, slv, 406c8ffffe15d361(unknown)/01,  0.000330194, -6.382573403,  6.383032000, -6.382245000, 0, -63, D
2013-09-11 15:19:54.427039, slv, 406c8ffffe15d361(unknown)/01,  0.000330194, -6.382662194,  6.383032000, -6.382332000, 0, -63, S
2013-09-11 15:19:54.609260, slv, 406c8ffffe15d361(unknown)/01,  0.000330916, -6.382662194,  6.383051000, -6.382332000, 0, -64, D
2013-09-11 15:19:55.425865, slv, 406c8ffffe15d361(unknown)/01,  0.000330916, -6.382671916,  6.383051000, -6.382341000, 0, -64, S
2013-09-11 15:19:56.171845, slv, 406c8ffffe15d361(unknown)/01,  0.000331780, -6.382671916,  6.383167000, -6.382341000, 0, -65, D
2013-09-11 15:19:56.426534, slv, 406c8ffffe15d361(unknown)/01,  0.000331780, -6.382819780,  6.383167000, -6.382488000, 0, -65, S
2013-09-11 15:19:57.426212, slv, 406c8ffffe15d361(unknown)/01,  0.000331780, -6.382771780,  6.383167000, -6.382440000, 0, -65, S
2013-09-11 15:19:57.546566, slv, 406c8ffffe15d361(unknown)/01,  0.000332282, -6.382771780,  6.383070000, -6.382440000, 0, -66, D
2013-09-11 15:19:58.425975, slv, 406c8ffffe15d361(unknown)/01,  0.000332282, -6.382851282,  6.383070000, -6.382519000, 0, -66, S
2013-09-11 15:19:59.426212, slv, 406c8ffffe15d361(unknown)/01,  0.000332282, -6.382922282,  6.383070000, -6.382590000, 0, -66, S
2013-09-11 15:19:59.483872, slv, 406c8ffffe15d361(unknown)/01,  0.000331984, -6.382922282,  6.383213000, -6.382590000, 0, -67, D
2013-09-11 15:19:59.733935, slv, 406c8ffffe15d361(unknown)/01,  0.000331065, -6.382922282,  6.383060000, -6.382590000, 0, -68, D
2013-09-11 15:20:00.425786, slv, 406c8ffffe15d361(unknown)/01,  0.000331065, -6.382956065,  6.383060000, -6.382625000, 0, -68, S
2013-09-11 15:20:01.421779, slv, 406c8ffffe15d361(unknown)/01,  0.000330778, -6.382956065,  6.383406000, -6.382625000, 0, -69, D
2013-09-11 15:20:01.426072, slv, 406c8ffffe15d361(unknown)/01,  0.000330778, -6.382970778,  6.383406000, -6.382640000, 0, -69, S
2013-09-11 15:20:01.796122, slv, 406c8ffffe15d361(unknown)/01,  0.000331530, -6.382970778,  6.383375000, -6.382640000, 0, -70, D
2013-09-11 15:20:02.426506, slv, 406c8ffffe15d361(unknown)/01,  0.000331530, -6.383062530,  6.383375000, -6.382731000, 0, -70, S
2013-09-11 15:20:03.109176, slv, 406c8ffffe15d361(unknown)/01,  0.000332165, -6.383062530,  6.383485000, -6.382731000, 0, -71, D
2013-09-11 15:20:03.425973, slv, 406c8ffffe15d361(unknown)/01,  0.000332165, -6.383124165,  6.383485000, -6.382792000, 0, -71, S
2013-09-11 15:20:04.359093, slv, 406c8ffffe15d361(unknown)/01,  0.000332794, -6.383124165,  6.383528000, -6.382792000, 0, -72, D
2013-09-11 15:20:04.426102, slv, 406c8ffffe15d361(unknown)/01,  0.000332794, -6.383228794,  6.383528000, -6.382896000, 0, -72, S
2013-09-11 15:20:05.046620, slv, 406c8ffffe15d361(unknown)/01,  0.000333043, -6.383228794,  6.383555000, -6.382896000, 0, -73, D
2013-09-11 15:20:05.109163, slv, 406c8ffffe15d361(unknown)/01,  0.000332960, -6.383228794,  6.383548000, -6.382896000, 0, -74, D
2013-09-11 15:20:05.425561, slv, 406c8ffffe15d361(unknown)/01,  0.000332960, -6.383218960,  6.383548000, -6.382886000, 0, -74, S
2013-09-11 15:20:06.426482, slv, 406c8ffffe15d361(unknown)/01,  0.000332960, -6.383316960,  6.383548000, -6.382984000, 0, -74, S
2013-09-11 15:20:06.484209, slv, 406c8ffffe15d361(unknown)/01,  0.000332967, -6.383316960,  6.383666000, -6.382984000, 0, -75, D
2013-09-11 15:20:07.421739, slv, 406c8ffffe15d361(unknown)/01,  0.000333236, -6.383316960,  6.383703000, -6.382984000, 0, -76, D
2013-09-11 15:20:07.425702, slv, 406c8ffffe15d361(unknown)/01,  0.000333236, -6.383307236,  6.383703000, -6.382974000, 0, -76, S
2013-09-11 15:20:08.425864, slv, 406c8ffffe15d361(unknown)/01,  0.000333236, -6.383431236,  6.383703000, -6.383098000, 0, -76, S
2013-09-11 15:20:09.045638, slv, 406c8ffffe15d361(unknown)/01,  0.000333239, -6.383431236,  6.383713000, -6.383098000, 0, -77, D
2013-09-11 15:20:09.358919, slv, 406c8ffffe15d361(unknown)/01,  0.000332949, -6.383431236,  6.383742000, -6.383098000, 0, -78, D
2013-09-11 15:20:09.425584, slv, 406c8ffffe15d361(unknown)/01,  0.000332949, -6.383429949,  6.383742000, -6.383097000, 0, -78, S
2013-09-11 15:20:10.046731, slv, 406c8ffffe15d361(unknown)/01,  0.000333003, -6.383429949,  6.383799000, -6.383097000, 0, -79, D
2013-09-11 15:20:10.426078, slv, 406c8ffffe15d361(unknown)/01,  0.000333003, -6.383535003,  6.383799000, -6.383202000, 0, -79, S
2013-09-11 15:20:10.859101, slv, 406c8ffffe15d361(unknown)/01,  0.000333115, -6.383535003,  6.383861000, -6.383202000, 0, -80, D
2013-09-11 15:20:11.425377, slv, 406c8ffffe15d361(unknown)/01,  0.000333115, -6.383489115,  6.383861000, -6.383156000, 0, -80, S
2013-09-11 15:20:11.859061, slv, 406c8ffffe15d361(unknown)/01,  0.000333464, -6.383489115,  6.383919000, -6.383156000, 0, -81, D
2013-09-11 15:20:11.984270, slv, 406c8ffffe15d361(unknown)/01,  0.000334182, -6.383489115,  6.383911000, -6.383156000, 0, -82, D
2013-09-11 15:20:12.426253, slv, 406c8ffffe15d361(unknown)/01,  0.000334182, -6.383603182,  6.383911000, -6.383269000, 0, -82, S
2013-09-11 15:20:12.671874, slv, 406c8ffffe15d361(unknown)/01,  0.000334862, -6.383603182,  6.384025000, -6.383269000, 0, -83, D
2013-09-11 15:20:13.425426, slv, 406c8ffffe15d361(unknown)/01,  0.000334862, -6.383627862,  6.384025000, -6.383293000, 0, -83, S
2013-09-11 15:20:13.608643, slv, 406c8ffffe15d361(unknown)/01,  0.000335195, -6.383627862,  6.383962000, -6.383293000, 0, -84, D
2013-09-11 15:20:14.425195, slv, 406c8ffffe15d361(unknown)/01,  0.000335195, -6.383756195,  6.383962000, -6.383421000, 0, -84, S
2013-09-11 15:20:15.296545, slv, 406c8ffffe15d361(unknown)/01,  0.000334664, -6.383756195,  6.383957000, -6.383421000, 0, -85, D
2013-09-11 15:20:15.425328, slv, 406c8ffffe15d361(unknown)/01,  0.000334664, -6.383780664,  6.383957000, -6.383446000, 0, -85, S
2013-09-11 15:20:16.425900, slv, 406c8ffffe15d361(unknown)/01,  0.000334664, -6.383844664,  6.383957000, -6.383510000, 0, -85, S
